1,0.78884034,0.37345971,0.60048878,0.67246003,0.64539597,0.46087932,0.55601797,0.55493557
0.78884034,1,0,0.743957164,0.724879332,0.749751109,0,0.787456342,0.702375457
0.37345971,0,1,0.74338897,0,0.75003472,0.75222521,0.75113416,0.77360795
0.60048878,0.743957164,0.74338897,1,0.66474538,0.71454476,0.81297048,0.75930921,0.71292317
0.67246003,0.724879332,0,0.66474538,1,0.69131424,0,0.73647381,0.68382497
0.64539597,0.749751109,0.75003472,0.71454476,0.69131424,1,0.9741062,0.89058638,0.83597514
0.46087932,0,0.75222521,0.81297048,0,0.9741062,1,0.94055277,0.95246924
0.55601797,0.787456342,0.75113416,0.75930921,0.73647381,0.89058638,0.94055277,1,0.84030912
0.55493557,0.702375457,0.77360795,0.71292317,0.68382497,0.83597514,0.95246924,0.84030912,1
